"","Microfossil_Type","Morphotype","Genus_Type","Species","Variety","Sample_ID","Transect","Count","Recorder"
"22319","Diatom","Nitzschioid",NA,"spp.",NA,"V356093_LXXXX",2,0,"Megan O'toole"
"22320","Diatom","Nitzschioid","Nitzschia","fonticola",NA,"V356093_LXXXX",2,0,"Megan O'toole"
"22321","Diatom","Surirelloid","Surirella","amphioxys",NA,"V356093_LXXXX",2,4,"Megan O'toole"
"22322","Diatom","Symmetric_Biraphid",NA,"spp.",NA,"V356093_LXXXX",2,0,"Megan O'toole"
"22323","Diatom","Symmetric_Biraphid","Anomoeneis","spp.",NA,"V356093_LXXXX",2,0,"Megan O'toole"
"22324","Diatom","Symmetric_Biraphid","Anomoeneis","sculpta",NA,"V356093_LXXXX",2,0,"Megan O'toole"
"22325","Diatom","Symmetric_Biraphid","Craticula","spp.",NA,"V356093_LXXXX",2,0,"Megan O'toole"
"22326","Diatom","Symmetric_Biraphid","Geissleria","spp.",NA,"V356093_LXXXX",2,0,"Megan O'toole"
"22327","Diatom","Symmetric_Biraphid","Navicula","spp.",NA,"V356093_LXXXX",2,0,"Megan O'toole"
"22328","Diatom","Unknown_Fragment",NA,NA,NA,"V356093_LXXXX",2,65,"Megan O'toole"
"22329","Phytolith","Acicular",NA,NA,NA,"V356093_LXXXX",2,10,"Megan O'toole"
"22330","Phytolith","Acute",NA,NA,NA,"V356093_LXXXX",2,0,"Megan O'toole"
"22331","Phytolith","Acute","Arcuate",NA,NA,"V356093_LXXXX",2,0,"Megan O'toole"
"22332","Phytolith","Bilobate",NA,NA,NA,"V356093_LXXXX",2,0,"Megan O'toole"
"22333","Phytolith","Blocky",NA,NA,NA,"V356093_LXXXX",2,8,"Megan O'toole"
"22334","Phytolith","Brachiate",NA,NA,NA,"V356093_LXXXX",2,3,"Megan O'toole"
"22335","Phytolith","Bulliform_flabellate",NA,NA,NA,"V356093_LXXXX",2,0,"Megan O'toole"
"22336","Phytolith","Elongate",NA,NA,NA,"V356093_LXXXX",2,0,"Megan O'toole"
"22337","Phytolith","Elongate","Arcuate_type_1",NA,NA,"V356093_LXXXX",2,0,"Megan O'toole"
"22338","Phytolith","Elongate","Dentate",NA,NA,"V356093_LXXXX",2,0,"Megan O'toole"
"22339","Phytolith","Elongate","Entire_type_1",NA,NA,"V356093_LXXXX",2,0,"Megan O'toole"
"22340","Phytolith","Elongate","Entire_type_2",NA,NA,"V356093_LXXXX",2,7,"Megan O'toole"
"22341","Phytolith","Elongate","Sinuate",NA,NA,"V356093_LXXXX",2,2,"Megan O'toole"
"22342","Phytolith","Oblong","Psilate",NA,NA,"V356093_LXXXX",2,8,"Megan O'toole"
"22343","Phytolith","Polygonal","Tabular_type_1",NA,NA,"V356093_LXXXX",2,0,"Megan O'toole"
"22344","Phytolith","Polygonal","Tabular_type_2",NA,NA,"V356093_LXXXX",2,9,"Megan O'toole"
"22345","Phytolith","Polyhedral","Sclereid",NA,NA,"V356093_LXXXX",2,1,"Megan O'toole"
"22346","Phytolith","Rondel",NA,NA,NA,"V356093_LXXXX",2,2,"Megan O'toole"
"22347","Phytolith","Spheroid","Granulate",NA,NA,"V356093_LXXXX",2,1,"Megan O'toole"
"22348","Phytolith","Spheroid","Psilate",NA,NA,"V356093_LXXXX",2,3,"Megan O'toole"
"22349","Phytolith","Spheroid","Ornate",NA,NA,"V356093_LXXXX",2,12,"Megan O'toole"
"22350","Phytolith","Spheroid","Plicate",NA,NA,"V356093_LXXXX",2,1,"Megan O'toole"
"22351","Phytolith","Tracheary_annulate",NA,NA,NA,"V356093_LXXXX",2,1,"Megan O'toole"
"22352","Phytolith","Cross",NA,NA,NA,"V356093_LXXXX",2,0,"Megan O'toole"
"22353","Phytolith","Unknown_Fragment",NA,NA,NA,"V356093_LXXXX",2,41,"Megan O'toole"
"22354","Sponge_Spicule",NA,NA,NA,NA,"V356093_LXXXX",2,12,"Megan O'toole"
"22355","Charred",NA,NA,NA,NA,"V356093_LXXXX",2,26,"Megan O'toole"
"22356","Unknown",NA,NA,NA,NA,"V356093_LXXXX",2,2,"Megan O'toole"
"22357","Diatom","Araphid",NA,"spp.",NA,"V356093_LXXXX",3,3,"Megan O'toole"
"22358","Diatom","Araphid","Fragilaria","vaucheriae",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22359","Diatom","Araphid","Fragilariales","spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22360","Diatom","Araphid","Odontidium","spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22361","Diatom","Araphid","Punctastriata","mimetica",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22362","Diatom","Araphid","Pseudostaurosira","brevistriata",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22363","Diatom","Araphid","Pseudostaurosira","trainorii",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22364","Diatom","Araphid","Staurosira","construens","construens","V356093_LXXXX",3,0,"Megan O'toole"
"22365","Diatom","Araphid","Staurosira","construens","binodis","V356093_LXXXX",3,0,"Megan O'toole"
"22366","Diatom","Araphid","Staurosira","construens","venter","V356093_LXXXX",3,0,"Megan O'toole"
"22367","Diatom","Araphid","Staurosirella","spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22368","Diatom","Araphid","Staurosirella","leptostauron","leptostauron","V356093_LXXXX",3,0,"Megan O'toole"
"22369","Diatom","Araphid","Staurosirella","leptostauron","dubia","V356093_LXXXX",3,0,"Megan O'toole"
"22370","Diatom","Araphid","Staurosirella","pinnata",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22371","Diatom","Araphid","Tetracyclus","spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22372","Diatom","Asymmetric_Biraphid",NA,"spp.",NA,"V356093_LXXXX",3,1,"Megan O'toole"
"22373","Diatom","Asymmetric_Biraphid","Amphora","spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22374","Diatom","Asymmetric_Biraphid","Amphora","coffeaeformis",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22375","Diatom","Asymmetric_Biraphid","Cymbella","spp.",NA,"V356093_LXXXX",3,1,"Megan O'toole"
"22376","Diatom","Asymmetric_Biraphid","Cymbella","cymbiformis",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22377","Diatom","Asymmetric_Biraphid","Encyonema","spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22378","Diatom","Asymmetric_Biraphid","Gomphoneis","spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22379","Diatom","Centric",NA,"spp.",NA,"V356093_LXXXX",3,7,"Megan O'toole"
"22380","Diatom","Centric","Actinocyclus","spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22381","Diatom","Centric","Alveophora","americana",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22382","Diatom","Centric","Aulocoseira","spp.",NA,"V356093_LXXXX",3,4,"Megan O'toole"
"22383","Diatom","Centric","Aulocoseira","ambigua",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22384","Diatom","Centric","Aulocoseira","canadensis",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22385","Diatom","Centric","Aulocoseira","pusilla",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22386","Diatom","Centric","Aulocoseira","subarctica",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22387","Diatom","Centric","Aulocoseira","tenella",NA,"V356093_LXXXX",3,2,"Megan O'toole"
"22388","Diatom","Centric","Chaetoceros","spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22389","Diatom","Centric","Cyclostephanos","tholiformis",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22390","Diatom","Centric","Cyclotella","spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22391","Diatom","Centric","Lindavia","rossii",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22392","Diatom","Centric","Pliocaenicus","spp.",NA,"V356093_LXXXX",3,1,"Megan O'toole"
"22393","Diatom","Centric","Stephanodiscus","spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22394","Diatom","Epithemioid","Epithemia","musculus",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22395","Diatom","Epithemioid","Epithemia","Rhopalodia",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22396","Diatom","Eunotioid",NA,"spp.",NA,"V356093_LXXXX",3,3,"Megan O'toole"
"22397","Diatom","Eunotioid","Eunotia","spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22398","Diatom","Eunotioid","Semiorbis","spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22399","Diatom","Monoraphid",NA,"spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22400","Diatom","Monoraphid","Cocconeis","spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22401","Diatom","Monoraphid","Planothidium","apiculatum",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22402","Diatom","Monoraphid","Planothidium","delicatulum",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22403","Diatom","Nitzschioid",NA,"spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22404","Diatom","Nitzschioid","Nitzschia","fonticola",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22405","Diatom","Surirelloid","Surirella","amphioxys",NA,"V356093_LXXXX",3,1,"Megan O'toole"
"22406","Diatom","Symmetric_Biraphid",NA,"spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22407","Diatom","Symmetric_Biraphid","Anomoeneis","spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22408","Diatom","Symmetric_Biraphid","Anomoeneis","sculpta",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22409","Diatom","Symmetric_Biraphid","Craticula","spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22410","Diatom","Symmetric_Biraphid","Geissleria","spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22411","Diatom","Symmetric_Biraphid","Navicula","spp.",NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22412","Diatom","Unknown_Fragment",NA,NA,NA,"V356093_LXXXX",3,57,"Megan O'toole"
"22413","Phytolith","Acicular",NA,NA,NA,"V356093_LXXXX",3,5,"Megan O'toole"
"22414","Phytolith","Acute",NA,NA,NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22415","Phytolith","Acute","Arcuate",NA,NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22416","Phytolith","Bilobate",NA,NA,NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22417","Phytolith","Blocky",NA,NA,NA,"V356093_LXXXX",3,4,"Megan O'toole"
"22418","Phytolith","Brachiate",NA,NA,NA,"V356093_LXXXX",3,2,"Megan O'toole"
"22419","Phytolith","Bulliform_flabellate",NA,NA,NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22420","Phytolith","Elongate",NA,NA,NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22421","Phytolith","Elongate","Arcuate_type_1",NA,NA,"V356093_LXXXX",3,1,"Megan O'toole"
"22422","Phytolith","Elongate","Dentate",NA,NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22423","Phytolith","Elongate","Entire_type_1",NA,NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22424","Phytolith","Elongate","Entire_type_2",NA,NA,"V356093_LXXXX",3,7,"Megan O'toole"
"22425","Phytolith","Elongate","Sinuate",NA,NA,"V356093_LXXXX",3,3,"Megan O'toole"
"22426","Phytolith","Oblong","Psilate",NA,NA,"V356093_LXXXX",3,3,"Megan O'toole"
"22427","Phytolith","Polygonal","Tabular_type_1",NA,NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22428","Phytolith","Polygonal","Tabular_type_2",NA,NA,"V356093_LXXXX",3,9,"Megan O'toole"
"22429","Phytolith","Polyhedral","Sclereid",NA,NA,"V356093_LXXXX",3,1,"Megan O'toole"
"22430","Phytolith","Rondel",NA,NA,NA,"V356093_LXXXX",3,1,"Megan O'toole"
"22431","Phytolith","Spheroid","Granulate",NA,NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22432","Phytolith","Spheroid","Psilate",NA,NA,"V356093_LXXXX",3,3,"Megan O'toole"
"22433","Phytolith","Spheroid","Ornate",NA,NA,"V356093_LXXXX",3,10,"Megan O'toole"
"22434","Phytolith","Spheroid","Plicate",NA,NA,"V356093_LXXXX",3,2,"Megan O'toole"
"22435","Phytolith","Tracheary_annulate",NA,NA,NA,"V356093_LXXXX",3,1,"Megan O'toole"
"22436","Phytolith","Cross",NA,NA,NA,"V356093_LXXXX",3,0,"Megan O'toole"
"22437","Phytolith","Unknown_Fragment",NA,NA,NA,"V356093_LXXXX",3,39,"Megan O'toole"
"22438","Sponge_Spicule",NA,NA,NA,NA,"V356093_LXXXX",3,9,"Megan O'toole"
"22439","Charred",NA,NA,NA,NA,"V356093_LXXXX",3,13,"Megan O'toole"
"22440","Unknown",NA,NA,NA,NA,"V356093_LXXXX",3,10,"Megan O'toole"
"22441","Diatom","Araphid",NA,"spp.",NA,"V356093_LXXXX",4,2,"Megan O'toole"
"22442","Diatom","Araphid","Fragilaria","vaucheriae",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22443","Diatom","Araphid","Fragilariales","spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22444","Diatom","Araphid","Odontidium","spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22445","Diatom","Araphid","Punctastriata","mimetica",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22446","Diatom","Araphid","Pseudostaurosira","brevistriata",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22447","Diatom","Araphid","Pseudostaurosira","trainorii",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22448","Diatom","Araphid","Staurosira","construens","construens","V356093_LXXXX",4,0,"Megan O'toole"
"22449","Diatom","Araphid","Staurosira","construens","binodis","V356093_LXXXX",4,0,"Megan O'toole"
"22450","Diatom","Araphid","Staurosira","construens","venter","V356093_LXXXX",4,0,"Megan O'toole"
"22451","Diatom","Araphid","Staurosirella","spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22452","Diatom","Araphid","Staurosirella","leptostauron","leptostauron","V356093_LXXXX",4,0,"Megan O'toole"
"22453","Diatom","Araphid","Staurosirella","leptostauron","dubia","V356093_LXXXX",4,0,"Megan O'toole"
"22454","Diatom","Araphid","Staurosirella","pinnata",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22455","Diatom","Araphid","Tetracyclus","spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22456","Diatom","Asymmetric_Biraphid",NA,"spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22457","Diatom","Asymmetric_Biraphid","Amphora","spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22458","Diatom","Asymmetric_Biraphid","Amphora","coffeaeformis",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22459","Diatom","Asymmetric_Biraphid","Cymbella","spp.",NA,"V356093_LXXXX",4,1,"Megan O'toole"
"22460","Diatom","Asymmetric_Biraphid","Cymbella","cymbiformis",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22461","Diatom","Asymmetric_Biraphid","Encyonema","spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22462","Diatom","Asymmetric_Biraphid","Gomphoneis","spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22463","Diatom","Centric",NA,"spp.",NA,"V356093_LXXXX",4,5,"Megan O'toole"
"22464","Diatom","Centric","Actinocyclus","spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22465","Diatom","Centric","Alveophora","americana",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22466","Diatom","Centric","Aulocoseira","spp.",NA,"V356093_LXXXX",4,2,"Megan O'toole"
"22467","Diatom","Centric","Aulocoseira","ambigua",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22468","Diatom","Centric","Aulocoseira","canadensis",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22469","Diatom","Centric","Aulocoseira","pusilla",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22470","Diatom","Centric","Aulocoseira","subarctica",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22471","Diatom","Centric","Aulocoseira","tenella",NA,"V356093_LXXXX",4,1,"Megan O'toole"
"22472","Diatom","Centric","Chaetoceros","spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22473","Diatom","Centric","Cyclostephanos","tholiformis",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22474","Diatom","Centric","Cyclotella","spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22475","Diatom","Centric","Lindavia","rossii",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22476","Diatom","Centric","Pliocaenicus","spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22477","Diatom","Centric","Stephanodiscus","spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22478","Diatom","Epithemioid","Epithemia","musculus",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22479","Diatom","Epithemioid","Epithemia","Rhopalodia",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22480","Diatom","Eunotioid",NA,"spp.",NA,"V356093_LXXXX",4,2,"Megan O'toole"
"22481","Diatom","Eunotioid","Eunotia","spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22482","Diatom","Eunotioid","Semiorbis","spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22483","Diatom","Monoraphid",NA,"spp.",NA,"V356093_LXXXX",4,1,"Megan O'toole"
"22484","Diatom","Monoraphid","Cocconeis","spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22485","Diatom","Monoraphid","Planothidium","apiculatum",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22486","Diatom","Monoraphid","Planothidium","delicatulum",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22487","Diatom","Nitzschioid",NA,"spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22488","Diatom","Nitzschioid","Nitzschia","fonticola",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22489","Diatom","Surirelloid","Surirella","amphioxys",NA,"V356093_LXXXX",4,6,"Megan O'toole"
"22490","Diatom","Symmetric_Biraphid",NA,"spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22491","Diatom","Symmetric_Biraphid","Anomoeneis","spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22492","Diatom","Symmetric_Biraphid","Anomoeneis","sculpta",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22493","Diatom","Symmetric_Biraphid","Craticula","spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22494","Diatom","Symmetric_Biraphid","Geissleria","spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22495","Diatom","Symmetric_Biraphid","Navicula","spp.",NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22496","Diatom","Unknown_Fragment",NA,NA,NA,"V356093_LXXXX",4,49,"Megan O'toole"
"22497","Phytolith","Acicular",NA,NA,NA,"V356093_LXXXX",4,3,"Megan O'toole"
"22498","Phytolith","Acute",NA,NA,NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22499","Phytolith","Acute","Arcuate",NA,NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22500","Phytolith","Bilobate",NA,NA,NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22501","Phytolith","Blocky",NA,NA,NA,"V356093_LXXXX",4,1,"Megan O'toole"
"22502","Phytolith","Brachiate",NA,NA,NA,"V356093_LXXXX",4,4,"Megan O'toole"
"22503","Phytolith","Bulliform_flabellate",NA,NA,NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22504","Phytolith","Elongate",NA,NA,NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22505","Phytolith","Elongate","Arcuate_type_1",NA,NA,"V356093_LXXXX",4,2,"Megan O'toole"
"22506","Phytolith","Elongate","Dentate",NA,NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22507","Phytolith","Elongate","Entire_type_1",NA,NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22508","Phytolith","Elongate","Entire_type_2",NA,NA,"V356093_LXXXX",4,12,"Megan O'toole"
"22509","Phytolith","Elongate","Sinuate",NA,NA,"V356093_LXXXX",4,2,"Megan O'toole"
"22510","Phytolith","Oblong","Psilate",NA,NA,"V356093_LXXXX",4,1,"Megan O'toole"
"22511","Phytolith","Polygonal","Tabular_type_1",NA,NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22512","Phytolith","Polygonal","Tabular_type_2",NA,NA,"V356093_LXXXX",4,9,"Megan O'toole"
"22513","Phytolith","Polyhedral","Sclereid",NA,NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22514","Phytolith","Rondel",NA,NA,NA,"V356093_LXXXX",4,2,"Megan O'toole"
"22515","Phytolith","Spheroid","Granulate",NA,NA,"V356093_LXXXX",4,1,"Megan O'toole"
"22516","Phytolith","Spheroid","Psilate",NA,NA,"V356093_LXXXX",4,1,"Megan O'toole"
"22517","Phytolith","Spheroid","Ornate",NA,NA,"V356093_LXXXX",4,5,"Megan O'toole"
"22518","Phytolith","Spheroid","Plicate",NA,NA,"V356093_LXXXX",4,1,"Megan O'toole"
"22519","Phytolith","Tracheary_annulate",NA,NA,NA,"V356093_LXXXX",4,1,"Megan O'toole"
"22520","Phytolith","Cross",NA,NA,NA,"V356093_LXXXX",4,0,"Megan O'toole"
"22521","Phytolith","Unknown_Fragment",NA,NA,NA,"V356093_LXXXX",4,29,"Megan O'toole"
"22522","Sponge_Spicule",NA,NA,NA,NA,"V356093_LXXXX",4,10,"Megan O'toole"
"22523","Charred",NA,NA,NA,NA,"V356093_LXXXX",4,18,"Megan O'toole"
"22524","Unknown",NA,NA,NA,NA,"V356093_LXXXX",4,5,"Megan O'toole"
"22525","Diatom","Araphid",NA,"spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22526","Diatom","Araphid","Fragilaria","vaucheriae",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22527","Diatom","Araphid","Fragilariales","spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22528","Diatom","Araphid","Odontidium","spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22529","Diatom","Araphid","Punctastriata","mimetica",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22530","Diatom","Araphid","Pseudostaurosira","brevistriata",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22531","Diatom","Araphid","Pseudostaurosira","trainorii",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22532","Diatom","Araphid","Staurosira","construens","construens","V356241_LXXXX",1,0,"Megan O'toole"
"22533","Diatom","Araphid","Staurosira","construens","binodis","V356241_LXXXX",1,0,"Megan O'toole"
"22534","Diatom","Araphid","Staurosira","construens","venter","V356241_LXXXX",1,0,"Megan O'toole"
"22535","Diatom","Araphid","Staurosirella","spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22536","Diatom","Araphid","Staurosirella","leptostauron","leptostauron","V356241_LXXXX",1,0,"Megan O'toole"
"22537","Diatom","Araphid","Staurosirella","leptostauron","dubia","V356241_LXXXX",1,0,"Megan O'toole"
"22538","Diatom","Araphid","Staurosirella","pinnata",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22539","Diatom","Araphid","Tetracyclus","spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22540","Diatom","Asymmetric_Biraphid",NA,"spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22541","Diatom","Asymmetric_Biraphid","Amphora","spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22542","Diatom","Asymmetric_Biraphid","Amphora","coffeaeformis",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22543","Diatom","Asymmetric_Biraphid","Cymbella","spp.",NA,"V356241_LXXXX",1,2,"Megan O'toole"
"22544","Diatom","Asymmetric_Biraphid","Cymbella","cymbiformis",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22545","Diatom","Asymmetric_Biraphid","Encyonema","spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22546","Diatom","Asymmetric_Biraphid","Gomphoneis","spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22547","Diatom","Centric",NA,"spp.",NA,"V356241_LXXXX",1,9,"Megan O'toole"
"22548","Diatom","Centric","Actinocyclus","spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22549","Diatom","Centric","Alveophora","americana",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22550","Diatom","Centric","Aulocoseira","spp.",NA,"V356241_LXXXX",1,4,"Megan O'toole"
"22551","Diatom","Centric","Aulocoseira","ambigua",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22552","Diatom","Centric","Aulocoseira","canadensis",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22553","Diatom","Centric","Aulocoseira","pusilla",NA,"V356241_LXXXX",1,1,"Megan O'toole"
"22554","Diatom","Centric","Aulocoseira","subarctica",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22555","Diatom","Centric","Aulocoseira","tenella",NA,"V356241_LXXXX",1,1,"Megan O'toole"
"22556","Diatom","Centric","Chaetoceros","spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22557","Diatom","Centric","Cyclostephanos","tholiformis",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22558","Diatom","Centric","Cyclotella","spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22559","Diatom","Centric","Lindavia","rossii",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22560","Diatom","Centric","Pliocaenicus","spp.",NA,"V356241_LXXXX",1,1,"Megan O'toole"
"22561","Diatom","Centric","Stephanodiscus","spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22562","Diatom","Epithemioid","Epithemia","musculus",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22563","Diatom","Epithemioid","Epithemia","Rhopalodia",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22564","Diatom","Eunotioid",NA,"spp.",NA,"V356241_LXXXX",1,2,"Megan O'toole"
"22565","Diatom","Eunotioid","Eunotia","spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22566","Diatom","Eunotioid","Semiorbis","spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22567","Diatom","Monoraphid",NA,"spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22568","Diatom","Monoraphid","Cocconeis","spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22569","Diatom","Monoraphid","Planothidium","apiculatum",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22570","Diatom","Monoraphid","Planothidium","delicatulum",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22571","Diatom","Nitzschioid",NA,"spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22572","Diatom","Nitzschioid","Nitzschia","fonticola",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22573","Diatom","Surirelloid","Surirella","amphioxys",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22574","Diatom","Symmetric_Biraphid",NA,"spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22575","Diatom","Symmetric_Biraphid","Anomoeneis","spp.",NA,"V356241_LXXXX",1,0,"Megan O'toole"
"22576","Diatom","Symmetric_Biraphid","Anomoeneis","sculpta",NA,"V356241_LXXXX",1,0,"Megan O'toole"
